=== Job info ===
Job ID:   3179967
Node:     adroit-15
Start:    2026-05-03T00:57:15-04:00
Project:  /scratch/network/hp6068/db-engine-paradigms

=== CPU ===
Model name:                              Intel(R) Xeon(R) Gold 6142 CPU @ 2.60GHz
Thread(s) per core:                      1
Core(s) per socket:                      16
Socket(s):                               2
CPU(s) scaling MHz:                      84%
CPU max MHz:                             3700.0000
CPU min MHz:                             1000.0000

=== NUMA ===
available: 2 nodes (0-1)
node 0 cpus: 0 2 4 6 8 10 12 14 16 18 20 22 24 26 28 30
node 0 size: 191395 MB
node 0 free: 113614 MB
node 1 cpus: 1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31
node 1 size: 193528 MB
node 1 free: 118499 MB
node distances:
node     0    1 
   0:   10   21 
   1:   21   10 

=== Kernel ===
randomize_va_space: 2
================

############################################
### vectorSize=1
############################################
                name,      time,      CPUs,       IPC,       GHz, Bandwidth,    cycles,LLC-misses,LLC-misses2, l1-misses,    instr.,br. misses,    all_rd,br. misses,    stores,     loads, mem_stall,local_dram,remote_dram,task-clock,
     q4.2 vectorwise,  2570.357,     1.000,     1.216,     3.222,  3036.085,    45.512,     0.240,     0.059,     2.757,    55.357,     0.583,     0.703,     0.583,     3.204,    11.215,    12.365,     0.020,     0.000,    14.125,
     q4.3 hyper     ,  1525.916,     1.000,     1.350,     3.232,  1348.883,    27.103,     0.127,     0.020,     0.623,    36.596,     0.161,     0.185,     0.161,     0.021,    18.510,     8.859,     0.007,     0.000,     8.386,
     q4.3 vectorwise,  1154.981,     1.000,     1.880,     3.231,  1799.479,    20.510,     0.125,     0.034,     1.094,    38.563,     0.209,     0.187,     0.209,     1.625,     6.665,     4.499,     0.011,     0.000,     6.347,

############################################
### vectorSize=2048
############################################
                name,      time,      CPUs,       IPC,       GHz, Bandwidth,    cycles,LLC-misses,LLC-misses2, l1-misses,    instr.,br. misses,    all_rd,br. misses,    stores,     loads, mem_stall,local_dram,remote_dram,task-clock,
     q1.1 hyper     ,  1697.443,     1.000,     0.691,     3.244,  2010.893,    30.590,     0.309,     0.009,     0.332,    21.130,     0.689,     0.311,     0.689,     0.151,     8.258,     5.999,     0.002,     0.000,     9.430,
     q1.1 vectorwise,   598.694,     1.000,     2.035,     3.233,  5271.579,    10.751,     0.286,     0.044,     0.477,    21.880,     0.044,     0.287,     0.044,     2.200,     4.071,     3.028,     0.010,     0.000,     3.326,
     q1.2 hyper     ,   762.475,     1.000,     1.523,     3.240,  3634.024,    13.724,     0.250,     0.004,     0.230,    20.903,     0.204,     0.252,     0.204,     0.055,     8.733,     2.454,     0.001,     0.000,     4.236,
     q1.2 vectorwise,   515.882,     1.000,     2.098,     3.233,  5366.839,     9.265,     0.250,     0.082,     0.317,    19.434,     0.009,     0.252,     0.009,     2.122,     3.495,     3.176,     0.018,     0.000,     2.866,
     q1.3 hyper     ,   700.231,     1.000,     1.654,     3.239,  3933.440,    12.601,     0.249,     0.003,     0.228,    20.837,     0.172,     0.251,     0.172,     0.055,     8.690,     2.088,     0.001,     0.000,     3.890,
     q1.3 vectorwise,   507.442,     1.000,     2.111,     3.233,  5424.758,     9.115,     0.249,     0.083,     0.304,    19.239,     0.007,     0.251,     0.007,     2.096,     3.445,     3.119,     0.018,     0.000,     2.819,
     q2.1 hyper     ,  1907.490,     1.000,     0.987,     3.240,  1774.542,    34.135,     0.123,     0.030,     1.311,    33.706,     0.178,     0.306,     0.178,     0.092,    14.837,    12.828,     0.007,     0.000,    10.535,
     q2.1 vectorwise,  1353.658,     1.000,     1.649,     3.237,  3064.370,    24.196,     0.131,     0.041,     1.734,    39.896,     0.219,     0.375,     0.219,     1.703,     6.966,     5.648,     0.009,     0.000,     7.476,
     q2.2 hyper     ,   956.575,     1.000,     1.859,     3.240,  1142.189,    17.119,     0.076,     0.009,     0.957,    31.830,     0.071,     0.099,     0.071,     0.032,    14.253,     3.847,     0.002,     0.000,     5.283,
     q2.2 vectorwise,   771.383,     1.000,     2.553,     3.239,  1432.553,    13.799,     0.075,     0.011,     1.296,    35.227,     0.086,     0.100,     0.086,     1.241,     5.707,     2.162,     0.002,     0.000,     4.260,
     q2.3 hyper     ,   679.159,     1.000,     2.580,     3.240,  1152.584,    12.152,     0.066,     0.001,     0.126,    31.358,     0.053,     0.071,     0.053,     0.014,    14.100,     1.091,     0.000,     0.000,     3.751,
     q2.3 vectorwise,   598.515,     1.000,     3.173,     3.241,  1316.523,    10.712,     0.066,     0.001,     0.447,    33.986,     0.056,     0.071,     0.056,     1.103,     5.349,     0.851,     0.000,     0.000,     3.306,
     q3.1 hyper     ,  2397.908,     1.000,     1.034,     3.234,  3625.249,    42.847,     0.187,     0.037,     1.164,    44.299,     0.229,     0.787,     0.229,     1.449,    17.789,    14.391,     0.008,     0.000,    13.250,
     q3.1 vectorwise,  2355.257,     1.000,     1.524,     3.232,  4161.261,    42.067,     0.212,     0.053,     1.968,    64.114,     0.373,     0.887,     0.373,     3.927,    13.498,    10.095,     0.012,     0.000,    13.015,
     q3.2 hyper     ,  1019.642,     1.000,     1.846,     3.235,  2112.937,    18.230,     0.104,     0.008,     0.466,    33.645,     0.058,     0.195,     0.058,     1.022,    14.537,     3.966,     0.002,     0.000,     5.634,
     q3.2 vectorwise,   942.298,     1.000,     2.255,     3.236,  2328.955,    16.852,     0.102,     0.011,     0.849,    37.996,     0.083,     0.199,     0.083,     1.561,     6.469,     3.656,     0.002,     0.000,     5.207,
     q3.3 hyper     ,   682.027,     1.000,     2.673,     3.239,  1392.853,    12.206,     0.072,     0.002,     0.303,    32.628,     0.023,     0.086,     0.023,     1.006,    14.184,     0.920,     0.000,     0.000,     3.769,
     q3.3 vectorwise,   589.226,     1.000,     3.277,     3.239,  1554.373,    10.546,     0.070,     0.002,     0.668,    34.561,     0.030,     0.083,     0.030,     1.165,     5.513,     1.119,     0.000,     0.000,     3.256,
     q3.4 hyper     ,   632.529,     1.000,     2.883,     3.237,  1508.357,    11.314,     0.073,     0.002,     0.302,    32.616,     0.023,     0.086,     0.023,     1.005,    14.179,     0.871,     0.000,     0.000,     3.495,
     q3.4 vectorwise,   582.166,     1.000,     3.312,     3.239,  1579.629,    10.419,     0.070,     0.002,     0.664,    34.508,     0.030,     0.083,     0.030,     1.154,     5.483,     1.039,     0.000,     0.000,     3.217,
     q4.1 hyper     ,  3276.041,     1.000,     0.774,     3.225,  2055.033,    58.066,     0.267,     0.099,     1.797,    44.936,     0.368,     0.606,     0.368,     0.184,    19.845,    25.946,     0.022,     0.000,    18.003,
     q4.1 vectorwise,  2663.068,     1.000,     1.171,     3.224,  2842.795,    47.184,     0.275,     0.084,     2.688,    55.236,     0.589,     0.682,     0.589,     3.060,    11.167,    12.907,     0.019,     0.000,    14.635,
     q4.2 hyper     ,  3188.961,     1.000,     0.757,     3.225,  2055.604,    56.526,     0.228,     0.077,     1.737,    42.809,     0.368,     0.590,     0.368,     0.106,    20.559,    24.713,     0.017,     0.000,    17.525,
     q4.2 vectorwise,  2473.028,     1.000,     1.246,     3.222,  3203.500,    43.789,     0.239,     0.057,     2.915,    54.564,     0.565,     0.713,     0.565,     3.070,    10.922,    11.410,     0.013,     0.000,    13.590,
     q4.3 hyper     ,  1511.021,     1.000,     1.362,     3.234,  1364.017,    26.853,     0.127,     0.020,     0.622,    36.576,     0.161,     0.186,     0.161,     0.019,    18.506,     8.616,     0.004,     0.000,     8.304,
     q4.3 vectorwise,  1104.851,     1.000,     1.942,     3.233,  1931.385,    19.632,     0.125,     0.034,     1.073,    38.132,     0.201,     0.192,     0.201,     1.558,     6.502,     4.002,     0.007,     0.000,     6.072,

############################################
### vectorSize=4096
############################################
                name,      time,      CPUs,       IPC,       GHz, Bandwidth,    cycles,LLC-misses,LLC-misses2, l1-misses,    instr.,br. misses,    all_rd,br. misses,    stores,     loads, mem_stall,local_dram,remote_dram,task-clock,
     q1.1 hyper     ,  1697.771,     1.000,     0.691,     3.244,  2011.004,    30.594,     0.309,     0.009,     0.331,    21.127,     0.689,     0.311,     0.689,     0.151,     8.258,     5.996,     0.002,     0.000,     9.432,
     q1.1 vectorwise,   591.375,     1.000,     2.047,     3.232,  5298.324,    10.619,     0.283,     0.045,     0.621,    21.740,     0.043,     0.285,     0.043,     2.180,     4.023,     2.944,     0.010,     0.000,     3.285,
     q1.2 hyper     ,   763.055,     1.000,     1.521,     3.240,  3632.332,    13.736,     0.250,     0.004,     0.230,    20.896,     0.204,     0.252,     0.204,     0.055,     8.733,     2.455,     0.001,     0.000,     4.239,
     q1.2 vectorwise,   506.056,     1.000,     2.125,     3.232,  5469.700,     9.085,     0.250,     0.085,     0.362,    19.306,     0.008,     0.252,     0.008,     2.106,     3.453,     3.101,     0.019,     0.000,     2.811,
     q1.3 hyper     ,   700.288,     1.000,     1.653,     3.239,  3932.705,    12.602,     0.249,     0.003,     0.228,    20.833,     0.172,     0.251,     0.172,     0.055,     8.690,     2.084,     0.001,     0.000,     3.890,
     q1.3 vectorwise,   499.496,     1.000,     2.133,     3.232,  5510.143,     8.969,     0.249,     0.085,     0.348,    19.133,     0.006,     0.251,     0.006,     2.084,     3.411,     3.054,     0.019,     0.000,     2.775,
     q2.1 hyper     ,  1974.499,     1.000,     0.954,     3.239,  1902.834,    35.316,     0.122,     0.030,     1.310,    33.688,     0.178,     0.340,     0.178,     0.092,    14.852,    13.619,     0.007,     0.000,    10.905,
     q2.1 vectorwise,  1316.323,     1.000,     1.682,     3.236,  3115.724,    23.528,     0.131,     0.041,     1.734,    39.585,     0.209,     0.371,     0.209,     1.650,     6.854,     5.291,     0.009,     0.000,     7.270,
     q2.2 hyper     ,   974.828,     1.000,     1.825,     3.240,  1128.673,    17.442,     0.076,     0.009,     0.957,    31.827,     0.072,     0.100,     0.072,     0.034,    14.252,     3.974,     0.002,     0.000,     5.384,
     q2.2 vectorwise,   751.175,     1.000,     2.604,     3.237,  1576.171,    13.430,     0.079,     0.011,     1.279,    34.967,     0.084,     0.107,     0.084,     1.194,     5.610,     1.991,     0.002,     0.000,     4.149,
     q2.3 hyper     ,   679.542,     1.000,     2.578,     3.241,  1151.951,    12.164,     0.066,     0.002,     0.127,    31.356,     0.053,     0.071,     0.053,     0.014,    14.101,     1.101,     0.000,     0.000,     3.753,
     q2.3 vectorwise,   585.380,     1.000,     3.234,     3.241,  1340.021,    10.478,     0.066,     0.001,     0.471,    33.887,     0.055,     0.071,     0.055,     1.083,     5.304,     0.743,     0.000,     0.000,     3.233,
     q3.1 hyper     ,  2406.271,     1.000,     1.031,     3.233,  3544.772,    42.984,     0.188,     0.037,     1.147,    44.305,     0.229,     0.772,     0.229,     1.448,    17.782,    14.426,     0.008,     0.000,    13.297,
     q3.1 vectorwise,  2310.289,     1.000,     1.546,     3.232,  4455.701,    41.257,     0.216,     0.053,     2.137,    63.766,     0.360,     0.932,     0.360,     3.872,    13.380,     9.619,     0.012,     0.000,    12.766,
     q3.2 hyper     ,  1031.736,     1.000,     1.825,     3.235,  2070.969,    18.442,     0.104,     0.008,     0.463,    33.648,     0.058,     0.193,     0.058,     1.022,    14.533,     4.058,     0.002,     0.000,     5.701,
     q3.2 vectorwise,   921.590,     1.000,     2.287,     3.236,  2488.553,    16.477,     0.102,     0.011,     0.874,    37.686,     0.080,     0.208,     0.080,     1.510,     6.364,     3.492,     0.002,     0.000,     5.093,
     q3.3 hyper     ,   683.800,     1.000,     2.666,     3.240,  1389.241,    12.242,     0.072,     0.002,     0.303,    32.634,     0.023,     0.086,     0.023,     1.007,    14.173,     0.947,     0.000,     0.000,     3.779,
     q3.3 vectorwise,   574.372,     1.000,     3.347,     3.240,  1643.351,    10.282,     0.071,     0.002,     0.708,    34.419,     0.029,     0.085,     0.029,     1.139,     5.454,     0.956,     0.000,     0.000,     3.174,
     q3.4 hyper     ,   632.275,     1.000,     2.882,     3.239,  1509.967,    11.317,     0.072,     0.002,     0.302,    32.616,     0.023,     0.086,     0.023,     1.005,    14.181,     0.875,     0.000,     0.000,     3.494,
     q3.4 vectorwise,   567.086,     1.000,     3.385,     3.241,  1660.178,    10.157,     0.071,     0.002,     0.704,    34.380,     0.028,     0.085,     0.028,     1.136,     5.441,     0.876,     0.000,     0.000,     3.134,
     q4.1 hyper     ,  3265.130,     1.000,     0.776,     3.226,  2024.451,    57.888,     0.267,     0.099,     1.802,    44.915,     0.368,     0.595,     0.368,     0.184,    19.837,    25.785,     0.022,     0.000,    17.943,
     q4.1 vectorwise,  2618.560,     1.000,     1.183,     3.223,  3059.685,    46.376,     0.277,     0.083,     2.746,    54.855,     0.575,     0.721,     0.575,     2.995,    11.031,    12.498,     0.018,     0.000,    14.390,
     q4.2 hyper     ,  3192.706,     1.000,     0.756,     3.226,  2062.929,    56.601,     0.227,     0.077,     1.740,    42.796,     0.368,     0.593,     0.368,     0.106,    20.555,    24.735,     0.017,     0.000,    17.545,
     q4.2 vectorwise,  2436.011,     1.000,     1.254,     3.223,  3428.654,    43.151,     0.238,     0.056,     2.998,    54.125,     0.550,     0.752,     0.550,     3.004,    10.781,    11.084,     0.013,     0.000,    13.387,
     q4.3 hyper     ,  1513.006,     1.000,     1.362,     3.232,  1363.620,    26.870,     0.127,     0.020,     0.623,    36.593,     0.161,     0.186,     0.161,     0.018,    18.518,     8.645,     0.004,     0.000,     8.315,
     q4.3 vectorwise,  1080.319,     1.000,     1.982,     3.230,  1966.192,    19.174,     0.124,     0.033,     1.038,    37.994,     0.197,     0.191,     0.197,     1.533,     6.463,     3.789,     0.007,     0.000,     5.937,

############################################
### vectorSize=8192
############################################
                name,      time,      CPUs,       IPC,       GHz, Bandwidth,    cycles,LLC-misses,LLC-misses2, l1-misses,    instr.,br. misses,    all_rd,br. misses,    stores,     loads, mem_stall,local_dram,remote_dram,task-clock,
     q1.1 hyper     ,  1701.539,     1.000,     0.689,     3.242,  2006.558,    30.642,     0.309,     0.009,     0.332,    21.128,     0.689,     0.311,     0.689,     0.151,     8.258,     6.046,     0.002,     0.000,     9.451,
     q1.1 vectorwise,   601.960,     1.000,     2.007,     3.229,  5164.419,    10.800,     0.281,     0.048,     0.639,    21.679,     0.041,     0.283,     0.041,     2.170,     3.999,     3.145,     0.011,     0.000,     3.344,
     q1.2 hyper     ,   764.866,     1.000,     1.519,     3.238,  3622.940,    13.759,     0.250,     0.004,     0.230,    20.898,     0.204,     0.252,     0.204,     0.055,     8.733,     2.486,     0.001,     0.000,     4.249,
     q1.2 vectorwise,   514.310,     1.000,     2.086,     3.229,  5383.344,     9.226,     0.250,     0.090,     0.519,    19.242,     0.007,     0.252,     0.007,     2.097,     3.430,     3.237,     0.020,     0.000,     2.857,
     q1.3 hyper     ,   702.144,     1.000,     1.650,     3.237,  3922.847,    12.626,     0.249,     0.003,     0.228,    20.832,     0.172,     0.251,     0.172,     0.055,     8.691,     2.113,     0.001,     0.000,     3.901,
     q1.3 vectorwise,   505.770,     1.000,     2.103,     3.229,  5447.998,     9.074,     0.249,     0.090,     0.504,    19.082,     0.005,     0.251,     0.005,     2.077,     3.392,     3.157,     0.020,     0.000,     2.810,
     q2.1 hyper     ,  2019.135,     1.000,     0.933,     3.237,  1847.857,    36.101,     0.122,     0.029,     1.311,    33.689,     0.178,     0.338,     0.178,     0.093,    14.855,    14.323,     0.007,     0.000,    11.151,
     q2.1 vectorwise,  1329.478,     1.000,     1.660,     3.233,  3353.753,    23.739,     0.132,     0.041,     1.760,    39.417,     0.203,     0.403,     0.203,     1.625,     6.800,     5.548,     0.009,     0.000,     7.342,
     q2.2 hyper     ,   982.458,     1.000,     1.811,     3.238,  1119.694,    17.571,     0.076,     0.009,     0.957,    31.829,     0.072,     0.100,     0.072,     0.033,    14.253,     4.079,     0.002,     0.000,     5.426,
     q2.2 vectorwise,   738.230,     1.000,     2.639,     3.237,  1626.886,    13.197,     0.080,     0.010,     1.259,    34.822,     0.080,     0.109,     0.080,     1.169,     5.559,     1.909,     0.002,     0.000,     4.077,
     q2.3 hyper     ,   680.253,     1.000,     2.576,     3.239,  1150.443,    12.169,     0.066,     0.001,     0.126,    31.351,     0.053,     0.071,     0.053,     0.014,    14.102,     1.109,     0.000,     0.000,     3.757,
     q2.3 vectorwise,   585.600,     1.000,     3.229,     3.237,  1312.198,    10.468,     0.065,     0.001,     0.439,    33.804,     0.054,     0.070,     0.054,     1.069,     5.275,     0.811,     0.000,     0.000,     3.234,
     q3.1 hyper     ,  2479.433,     1.000,     1.001,     3.231,  3458.489,    44.267,     0.188,     0.036,     1.151,    44.312,     0.229,     0.776,     0.229,     1.448,    17.780,    15.485,     0.008,     0.000,    13.701,
     q3.1 vectorwise,  2337.492,     1.000,     1.525,     3.229,  4663.064,    41.712,     0.230,     0.050,     2.245,    63.620,     0.351,     0.987,     0.351,     3.843,    13.315,    10.002,     0.011,     0.000,    12.917,
     q3.2 hyper     ,  1055.238,     1.000,     1.782,     3.234,  2039.250,    18.855,     0.104,     0.008,     0.464,    33.591,     0.058,     0.195,     0.058,     1.021,    14.536,     4.402,     0.002,     0.000,     5.831,
     q3.2 vectorwise,   927.389,     1.000,     2.263,     3.234,  2660.559,    16.574,     0.102,     0.011,     0.861,    37.510,     0.076,     0.223,     0.076,     1.483,     6.301,     3.651,     0.002,     0.000,     5.125,
     q3.3 hyper     ,   685.133,     1.000,     2.660,     3.238,  1389.409,    12.260,     0.072,     0.002,     0.303,    32.619,     0.023,     0.086,     0.023,     1.005,    14.193,     0.960,     0.000,     0.000,     3.786,
     q3.3 vectorwise,   573.917,     1.000,     3.347,     3.237,  1623.473,    10.267,     0.071,     0.002,     0.696,    34.364,     0.027,     0.084,     0.027,     1.130,     5.427,     0.976,     0.000,     0.000,     3.171,
     q3.4 hyper     ,   634.431,     1.000,     2.873,     3.238,  1509.605,    11.350,     0.072,     0.002,     0.302,    32.614,     0.023,     0.087,     0.023,     1.005,    14.175,     0.900,     0.000,     0.000,     3.506,
     q3.4 vectorwise,   565.814,     1.000,     3.390,     3.237,  1630.485,    10.122,     0.071,     0.002,     0.693,    34.313,     0.027,     0.084,     0.027,     1.127,     5.423,     0.876,     0.000,     0.000,     3.127,
     q4.1 hyper     ,  3336.723,     1.000,     0.759,     3.226,  2003.320,    59.146,     0.267,     0.099,     1.802,    44.899,     0.368,     0.602,     0.368,     0.184,    19.855,    26.876,     0.022,     0.000,    18.337,
     q4.1 vectorwise,  2624.280,     1.000,     1.177,     3.220,  3440.752,    46.442,     0.292,     0.080,     2.815,    54.654,     0.566,     0.813,     0.566,     2.962,    10.962,    12.464,     0.018,     0.000,    14.422,
     q4.2 hyper     ,  3243.204,     1.000,     0.744,     3.225,  2017.406,    57.469,     0.228,     0.077,     1.736,    42.764,     0.368,     0.589,     0.368,     0.101,    20.570,    25.480,     0.017,     0.000,    17.818,
     q4.2 vectorwise,  2481.788,     1.000,     1.230,     3.218,  3723.481,    43.889,     0.243,     0.056,     3.040,    53.967,     0.542,     0.832,     0.542,     2.970,    10.707,    11.701,     0.013,     0.000,    13.639,
     q4.3 hyper     ,  1533.489,     1.000,     1.344,     3.231,  1343.897,    27.230,     0.127,     0.020,     0.623,    36.610,     0.161,     0.186,     0.161,     0.021,    18.500,     8.971,     0.004,     0.000,     8.427,
     q4.3 vectorwise,  1073.954,     1.000,     1.984,     3.226,  1974.710,    19.038,     0.125,     0.033,     1.032,    37.768,     0.193,     0.191,     0.193,     1.509,     6.409,     3.750,     0.007,     0.000,     5.902,

############################################
### vectorSize=16384
############################################
                name,      time,      CPUs,       IPC,       GHz, Bandwidth,    cycles,LLC-misses,LLC-misses2, l1-misses,    instr.,br. misses,    all_rd,br. misses,    stores,     loads, mem_stall,local_dram,remote_dram,task-clock,
     q1.1 hyper     ,  1701.371,     1.000,     0.689,     3.243,  2006.829,    30.649,     0.309,     0.009,     0.332,    21.127,     0.689,     0.311,     0.689,     0.151,     8.258,     6.053,     0.002,     0.000,     9.452,
     q1.1 vectorwise,   622.719,     1.000,     1.937,     3.230,  5069.122,    11.174,     0.285,     0.048,     0.636,    21.643,     0.040,     0.287,     0.040,     2.165,     3.987,     3.572,     0.011,     0.000,     3.459,
     q1.2 hyper     ,   765.214,     1.000,     1.518,     3.238,  3621.270,    13.765,     0.251,     0.004,     0.230,    20.894,     0.204,     0.252,     0.204,     0.055,     8.737,     2.484,     0.001,     0.000,     4.251,
     q1.2 vectorwise,   506.720,     1.000,     2.114,     3.229,  5465.151,     9.088,     0.250,     0.092,     0.517,    19.209,     0.006,     0.252,     0.006,     2.092,     3.417,     3.137,     0.020,     0.000,     2.815,
     q1.3 hyper     ,   702.004,     1.000,     1.650,     3.237,  3924.105,    12.625,     0.249,     0.003,     0.228,    20.836,     0.172,     0.251,     0.172,     0.055,     8.690,     2.108,     0.001,     0.000,     3.900,
     q1.3 vectorwise,   499.897,     1.000,     2.124,     3.229,  5514.147,     8.968,     0.249,     0.091,     0.504,    19.052,     0.004,     0.251,     0.004,     2.074,     3.381,     3.088,     0.020,     0.000,     2.777,
     q2.1 hyper     ,  2010.338,     1.000,     0.937,     3.237,  1813.673,    35.942,     0.122,     0.029,     1.311,    33.690,     0.178,     0.330,     0.178,     0.093,    14.853,    14.190,     0.007,     0.000,    11.103,
     q2.1 vectorwise,  1350.839,     1.000,     1.631,     3.231,  4262.422,    24.108,     0.142,     0.042,     1.789,    39.324,     0.199,     0.521,     0.199,     1.613,     6.779,     5.922,     0.009,     0.000,     7.460,
     q2.2 hyper     ,   982.618,     1.000,     1.810,     3.239,  1121.359,    17.579,     0.076,     0.009,     0.957,    31.824,     0.072,     0.100,     0.072,     0.032,    14.253,     4.082,     0.002,     0.000,     5.427,
     q2.2 vectorwise,   732.406,     1.000,     2.655,     3.234,  1589.932,    13.081,     0.075,     0.010,     1.246,    34.726,     0.078,     0.105,     0.078,     1.155,     5.524,     1.861,     0.002,     0.000,     4.045,
     q2.3 hyper     ,   680.168,     1.000,     2.577,     3.240,  1150.795,    12.169,     0.066,     0.001,     0.126,    31.357,     0.053,     0.071,     0.053,     0.015,    14.097,     1.106,     0.000,     0.000,     3.757,
     q2.3 vectorwise,   586.047,     1.000,     3.220,     3.236,  1298.668,    10.474,     0.065,     0.001,     0.418,    33.730,     0.053,     0.069,     0.053,     1.059,     5.255,     0.863,     0.000,     0.000,     3.237,
     q3.1 hyper     ,  2476.833,     1.000,     1.002,     3.231,  3448.478,    44.224,     0.188,     0.036,     1.151,    44.304,     0.229,     0.773,     0.229,     1.449,    17.784,    15.456,     0.008,     0.000,    13.687,
     q3.1 vectorwise,  2373.044,     1.000,     1.501,     3.228,  4890.183,    42.334,     0.233,     0.052,     2.313,    63.538,     0.345,     1.051,     0.345,     3.829,    13.285,    10.631,     0.011,     0.000,    13.113,
     q3.2 hyper     ,  1051.793,     1.000,     1.789,     3.234,  2032.167,    18.793,     0.104,     0.007,     0.463,    33.623,     0.058,     0.194,     0.058,     1.021,    14.533,     4.359,     0.002,     0.000,     5.812,
     q3.2 vectorwise,   930.437,     1.000,     2.253,     3.233,  2859.899,    16.624,     0.103,     0.011,     0.866,    37.451,     0.072,     0.241,     0.072,     1.469,     6.276,     3.729,     0.002,     0.000,     5.141,
     q3.3 hyper     ,   684.600,     1.000,     2.663,     3.239,  1384.869,    12.252,     0.072,     0.002,     0.302,    32.628,     0.023,     0.086,     0.023,     1.006,    14.187,     0.951,     0.000,     0.000,     3.783,
     q3.3 vectorwise,   587.271,     1.000,     3.265,     3.238,  1588.416,    10.509,     0.069,     0.002,     0.687,    34.313,     0.027,     0.084,     0.027,     1.121,     5.396,     1.224,     0.000,     0.000,     3.245,
     q3.4 hyper     ,   634.297,     1.000,     2.875,     3.237,  1501.708,    11.346,     0.072,     0.002,     0.302,    32.614,     0.023,     0.086,     0.023,     1.005,    14.176,     0.898,     0.000,     0.000,     3.505,
     q3.4 vectorwise,   582.760,     1.000,     3.289,     3.236,  1590.150,    10.422,     0.069,     0.002,     0.686,    34.277,     0.026,     0.084,     0.026,     1.120,     5.408,     1.184,     0.000,     0.000,     3.220,
     q4.1 hyper     ,  3336.946,     1.000,     0.760,     3.224,  1998.281,    59.129,     0.268,     0.099,     1.802,    44.934,     0.369,     0.600,     0.369,     0.187,    19.849,    26.892,     0.022,     0.000,    18.338,
     q4.1 vectorwise,  2671.387,     1.000,     1.155,     3.219,  4033.148,    47.254,     0.291,     0.082,     2.869,    54.576,     0.561,     0.970,     0.561,     2.947,    10.932,    12.954,     0.018,     0.000,    14.681,
     q4.2 hyper     ,  3255.836,     1.000,     0.742,     3.225,  2016.333,    57.702,     0.228,     0.077,     1.741,    42.816,     0.368,     0.591,     0.368,     0.108,    20.568,    25.721,     0.017,     0.000,    17.892,
     q4.2 vectorwise,  2536.320,     1.000,     1.200,     3.219,  4327.400,    44.869,     0.254,     0.060,     3.065,    53.846,     0.536,     0.988,     0.536,     2.952,    10.668,    12.357,     0.013,     0.000,    13.938,
     q4.3 hyper     ,  1532.790,     1.000,     1.345,     3.231,  1345.112,    27.220,     0.127,     0.020,     0.623,    36.598,     0.161,     0.186,     0.161,     0.020,    18.503,     8.966,     0.004,     0.000,     8.423,
     q4.3 vectorwise,  1066.118,     1.000,     1.997,     3.226,  2012.750,    18.900,     0.127,     0.033,     1.036,    37.749,     0.191,     0.193,     0.191,     1.498,     6.380,     3.672,     0.007,     0.000,     5.859,

############################################
### vectorSize=32768
############################################
                name,      time,      CPUs,       IPC,       GHz, Bandwidth,    cycles,LLC-misses,LLC-misses2, l1-misses,    instr.,br. misses,    all_rd,br. misses,    stores,     loads, mem_stall,local_dram,remote_dram,task-clock,
     q1.1 hyper     ,  1697.207,     1.000,     0.691,     3.244,  2011.701,    30.583,     0.309,     0.009,     0.331,    21.129,     0.689,     0.311,     0.689,     0.151,     8.258,     5.989,     0.002,     0.000,     9.429,
     q1.1 vectorwise,   620.865,     1.000,     1.942,     3.228,  5011.347,    11.135,     0.281,     0.048,     0.633,    21.619,     0.039,     0.283,     0.039,     2.161,     3.980,     3.575,     0.011,     0.000,     3.449,
     q1.2 hyper     ,   763.798,     1.000,     1.520,     3.239,  3628.504,    13.745,     0.251,     0.004,     0.230,    20.895,     0.204,     0.252,     0.204,     0.055,     8.735,     2.466,     0.001,     0.000,     4.243,
     q1.2 vectorwise,   511.776,     1.000,     2.091,     3.228,  5434.947,     9.179,     0.252,     0.090,     0.515,    19.189,     0.005,     0.253,     0.005,     2.090,     3.410,     3.255,     0.020,     0.000,     2.843,
     q1.3 hyper     ,   700.777,     1.000,     1.653,     3.239,  3930.293,    12.608,     0.249,     0.003,     0.228,    20.835,     0.172,     0.251,     0.172,     0.055,     8.691,     2.093,     0.001,     0.000,     3.893,
     q1.3 vectorwise,   497.044,     1.000,     2.136,     3.227,  5569.877,     8.912,     0.251,     0.090,     0.502,    19.034,     0.004,     0.252,     0.004,     2.071,     3.374,     3.058,     0.020,     0.000,     2.761,
     q2.1 hyper     ,  1948.925,     1.000,     0.967,     3.239,  1840.052,    34.858,     0.122,     0.030,     1.311,    33.695,     0.178,     0.325,     0.178,     0.093,    14.855,    13.406,     0.007,     0.000,    10.764,
     q2.1 vectorwise,  1349.688,     1.000,     1.634,     3.230,  5178.885,    24.073,     0.154,     0.051,     1.796,    39.329,     0.197,     0.633,     0.197,     1.602,     6.749,     5.939,     0.011,     0.000,     7.454,
     q2.2 hyper     ,   966.043,     1.000,     1.842,     3.240,  1134.734,    17.284,     0.076,     0.009,     0.957,    31.832,     0.072,     0.099,     0.072,     0.033,    14.252,     3.931,     0.002,     0.000,     5.335,
     q2.2 vectorwise,   732.781,     1.000,     2.656,     3.230,  1758.734,    13.072,     0.078,     0.010,     1.248,    34.721,     0.076,     0.117,     0.076,     1.151,     5.525,     1.842,     0.002,     0.000,     4.047,
