=== Job info ===
Job ID:   3189204
Node:     adroit-13
Start:    2026-05-05T00:18:43-04:00
Project:  /scratch/network/gl2969/cos_598i_final

=== CPU ===
Model name:                              Intel(R) Xeon(R) Gold 6142 CPU @ 2.60GHz
Thread(s) per core:                      1
Core(s) per socket:                      16
Socket(s):                               2
CPU(s) scaling MHz:                      85%
CPU max MHz:                             3700.0000
CPU min MHz:                             1000.0000

=== NUMA ===
available: 2 nodes (0-1)
node 0 cpus: 0 2 4 6 8 10 12 14 16 18 20 22 24 26 28 30
node 0 size: 191395 MB
node 0 free: 98553 MB
node 1 cpus: 1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31
node 1 size: 193528 MB
node 1 free: 55271 MB
node distances:
node     0    1 
   0:   10   21 
   1:   21   10 

=== Kernel ===
randomize_va_space: 2
================

############################################
### vectorSize=1
############################################
                name,      time,      CPUs,       IPC,       GHz, Bandwidth,    cycles,LLC-misses,LLC-misses2, l1-misses,    instr.,br. misses,    all_rd,br. misses,    stores,     loads, mem_stall,local_dram,remote_dram,task-clock,
      q15 vectorwise,    21.828,     1.000,     2.167,     3.117,  3205.983,    11.320,     0.144,     0.040,     0.629,    24.536,     0.046,     0.191,     0.046,     2.972,     5.620,     2.731,     0.009,     0.000,     3.632,
      q17 hyper     ,   261.683,     1.000,     1.383,     2.639,  3187.579,    56.598,     0.449,     0.005,     3.321,    78.296,     0.300,     1.120,     0.300,    10.332,    33.870,    13.624,     0.001,     0.000,    21.446,
      q17 vectorwise,   366.918,     1.000,     1.705,     2.897,  3211.225,    87.117,     0.391,     0.010,    10.200,   148.522,     0.404,     1.582,     0.404,    16.496,    41.672,    18.840,     0.002,     0.000,    30.069,

############################################
### vectorSize=32768
############################################
                name,      time,      CPUs,       IPC,       GHz, Bandwidth,    cycles,LLC-misses,LLC-misses2, l1-misses,    instr.,br. misses,    all_rd,br. misses,    stores,     loads, mem_stall,local_dram,remote_dram,task-clock,
       q4 hyper     ,   187.141,     1.000,     0.898,     2.698,  2440.633,    67.299,     0.409,     0.056,     1.655,    60.434,     0.687,     0.998,     0.687,     7.797,    24.647,    21.032,     0.012,     0.000,    24.949,
       q4 vectorwise,   204.276,     1.000,     1.505,     2.856,  2080.093,    77.779,     0.392,     0.058,     4.518,   117.026,     0.519,     0.928,     0.519,    12.905,    32.972,    19.211,     0.012,     0.000,    27.234,
       q5 hyper     ,    54.088,     1.000,     1.157,     3.046,  2650.702,    21.509,     0.090,     0.010,     0.492,    24.885,     0.187,     0.307,     0.187,     0.148,     8.576,     6.890,     0.002,     0.000,     7.061,
       q5 vectorwise,    43.051,     1.000,     2.050,     2.962,  4055.409,    16.646,     0.111,     0.013,     0.877,    34.118,     0.056,     0.373,     0.056,     1.599,     5.699,     4.070,     0.003,     0.000,     5.620,
      q10 hyper     ,    75.058,     1.000,     0.688,     3.138,  2775.584,    30.785,     0.237,     0.035,     0.618,    21.184,     0.373,     0.446,     0.373,     1.366,     9.885,    10.001,     0.008,     0.000,     9.811,
      q10 vectorwise,    49.742,     1.000,     1.258,     3.067,  3943.389,    19.939,     0.221,     0.045,     0.819,    25.081,     0.107,     0.420,     0.107,     2.893,     5.315,     5.911,     0.010,     0.000,     6.502,
      q11 hyper     ,     7.924,     1.000,     1.895,     2.966,  2359.384,    29.011,     0.048,     0.002,     0.792,    54.967,     0.186,     0.378,     0.186,     5.647,    19.004,     3.616,     0.000,     0.000,     9.783,
      q11 vectorwise,     9.394,     1.000,     2.043,     2.984,  1511.016,    34.603,     0.025,     0.005,     1.525,    70.694,     0.235,     0.287,     0.235,     6.749,    15.180,     5.359,     0.001,     0.000,    11.598,
      q12 hyper     ,   172.528,     1.000,     0.663,     2.590,  1858.018,    59.570,     0.626,     0.116,     0.969,    39.518,     0.766,     0.700,     0.766,     2.984,    15.123,    21.943,     0.026,     0.000,    23.002,
      q12 vectorwise,   165.502,     1.000,     0.773,     2.570,  1969.148,    56.699,     0.620,     0.139,     1.439,    43.814,     0.644,     0.712,     0.644,     3.878,    10.330,    23.118,     0.030,     0.000,    22.065,
      q13 hyper     ,   136.026,     1.000,     1.427,     3.031,  1593.261,   249.872,     1.628,     0.025,     7.005,   356.614,     2.241,     2.152,     2.241,    38.031,   107.283,    37.215,     0.004,     0.000,    82.448,
      q13 vectorwise,   166.445,     1.000,     1.468,     3.127,  2656.598,   315.418,     1.480,     0.021,    15.814,   462.962,     2.773,     4.391,     2.773,    49.359,   125.508,    51.291,     0.004,     0.000,   100.885,
      q14 hyper     ,    32.315,     1.000,     0.872,     2.958,  2158.733,    15.417,     0.090,     0.021,     0.214,    13.445,     0.223,     0.184,     0.223,     0.458,     5.034,     4.932,     0.005,     0.000,     5.212,
      q14 vectorwise,    20.441,     1.000,     1.888,     2.670,  3604.609,     8.802,     0.097,     0.022,     0.433,    16.622,     0.014,     0.195,     0.014,     1.875,     2.981,     2.929,     0.005,     0.000,     3.297,
      q15 hyper     ,    35.052,     1.000,     0.877,     3.126,  2812.870,    18.229,     0.219,     0.024,     0.327,    15.988,     0.313,     0.269,     0.313,     0.675,     8.984,     4.764,     0.005,     0.000,     5.832,
      q15 vectorwise,    21.422,     1.000,     2.201,     3.070,  3113.977,    10.940,     0.138,     0.041,     0.720,    24.084,     0.047,     0.182,     0.047,     2.890,     5.419,     2.406,     0.009,     0.000,     3.564,
      q17 hyper     ,   264.464,     1.000,     1.397,     2.620,  3141.594,    56.776,     0.454,     0.005,     3.349,    79.336,     0.304,     1.116,     0.304,    10.536,    33.678,    13.812,     0.001,     0.000,    21.674,
      q17 vectorwise,   408.164,     1.000,     1.487,     2.943,  5213.417,    98.441,     0.375,     0.012,    10.048,   146.350,     0.451,     2.857,     0.451,    15.938,    40.700,    24.189,     0.003,     0.000,    33.449,

############################################
### vectorSize=65536
############################################
                name,      time,      CPUs,       IPC,       GHz, Bandwidth,    cycles,LLC-misses,LLC-misses2, l1-misses,    instr.,br. misses,    all_rd,br. misses,    stores,     loads, mem_stall,local_dram,remote_dram,task-clock,
       q4 hyper     ,   186.462,     1.000,     0.896,     2.713,  2456.102,    67.429,     0.411,     0.056,     1.650,    60.410,     0.692,     1.000,     0.692,     7.800,    24.791,    20.904,     0.013,     0.000,    24.859,
       q4 vectorwise,   211.672,     1.000,     1.520,     2.772,  3091.583,    78.234,     0.407,     0.058,     4.884,   118.892,     0.506,     1.429,     0.506,    13.017,    32.984,    21.029,     0.013,     0.000,    28.220,
       q5 hyper     ,    53.546,     1.000,     1.158,     3.098,  2693.405,    21.654,     0.087,     0.010,     0.484,    25.084,     0.192,     0.308,     0.192,     0.136,     8.555,     6.631,     0.002,     0.000,     6.990,
       q5 vectorwise,    45.772,     1.000,     2.014,     2.831,  4638.060,    16.917,     0.127,     0.017,     0.884,    34.067,     0.056,     0.454,     0.056,     1.587,     5.689,     4.302,     0.004,     0.000,     5.975,
      q10 hyper     ,    74.527,     1.000,     0.694,     3.143,  2780.958,    30.617,     0.238,     0.034,     0.611,    21.245,     0.373,     0.444,     0.373,     1.342,     9.770,     9.873,     0.008,     0.000,     9.742,
      q10 vectorwise,    50.554,     1.000,     1.244,     3.028,  3995.746,    20.009,     0.235,     0.046,     0.837,    24.892,     0.105,     0.433,     0.105,     2.874,     5.255,     5.981,     0.010,     0.000,     6.608,
      q11 hyper     ,     7.919,     1.000,     1.895,     2.969,  2337.536,    29.030,     0.045,     0.001,     0.774,    55.016,     0.187,     0.374,     0.187,     5.658,    18.950,     3.613,     0.000,     0.000,     9.778,
      q11 vectorwise,     9.764,     1.000,     2.058,     2.854,  1522.274,    34.399,     0.048,     0.011,     1.593,    70.810,     0.224,     0.301,     0.224,     6.764,    15.214,     5.586,     0.003,     0.000,    12.055,
      q12 hyper     ,   172.831,     1.000,     0.663,     2.588,  1854.561,    59.632,     0.625,     0.115,     0.967,    39.529,     0.770,     0.700,     0.770,     2.973,    15.149,    21.810,     0.026,     0.000,    23.042,
      q12 vectorwise,   166.679,     1.000,     0.763,     2.565,  2046.321,    57.006,     0.633,     0.145,     1.440,    43.517,     0.638,     0.745,     0.638,     3.862,    10.308,    23.160,     0.032,     0.000,    22.222,
      q13 hyper     ,   135.997,     1.000,     1.417,     3.039,  1603.192,   250.451,     1.613,     0.025,     6.989,   354.916,     2.247,     2.165,     2.247,    37.490,   106.894,    37.665,     0.006,     0.000,    82.429,
      q13 vectorwise,   170.872,     1.000,     1.369,     3.134,  3470.861,   324.563,     1.496,     0.025,    15.522,   444.256,     2.871,     5.889,     2.871,    46.392,   119.365,    60.144,     0.006,     0.000,   103.565,
      q14 hyper     ,    32.377,     1.000,     0.864,     2.973,  2165.158,    15.524,     0.090,     0.021,     0.220,    13.407,     0.223,     0.185,     0.223,     0.449,     5.039,     4.950,     0.005,     0.000,     5.222,
      q14 vectorwise,    20.398,     1.000,     1.952,     2.610,  3660.973,     8.587,     0.100,     0.022,     0.442,    16.766,     0.014,     0.197,     0.014,     1.878,     2.977,     2.741,     0.005,     0.000,     3.290,
      q15 hyper     ,    34.907,     1.000,     0.873,     3.148,  2820.002,    18.284,     0.219,     0.024,     0.322,    15.962,     0.313,     0.268,     0.313,     0.673,     8.995,     4.745,     0.005,     0.000,     5.808,
      q15 vectorwise,    21.951,     1.000,     2.150,     3.008,  3226.507,    10.986,     0.151,     0.043,     0.752,    23.622,     0.050,     0.193,     0.050,     2.816,     5.265,     2.442,     0.009,     0.000,     3.652,
      q17 hyper     ,   265.040,     1.000,     1.340,     2.663,  3156.040,    57.844,     0.452,     0.005,     3.327,    77.506,     0.298,     1.123,     0.298,    10.287,    33.449,    14.125,     0.001,     0.000,    21.721,
      q17 vectorwise,   441.636,     1.000,     1.306,     2.954,  6202.393,   106.923,     0.381,     0.019,     9.892,   139.649,     0.539,     3.678,     0.539,    15.268,    38.787,    28.849,     0.004,     0.000,    36.192,

############################################
### vectorSize=131072
############################################
                name,      time,      CPUs,       IPC,       GHz, Bandwidth,    cycles,LLC-misses,LLC-misses2, l1-misses,    instr.,br. misses,    all_rd,br. misses,    stores,     loads, mem_stall,local_dram,remote_dram,task-clock,
       q4 hyper     ,   184.850,     1.000,     0.904,     2.716,  2457.831,    66.924,     0.410,     0.057,     1.647,    60.529,     0.686,     0.992,     0.686,     7.776,    24.786,    20.642,     0.012,     0.000,    24.644,
       q4 vectorwise,   223.448,     1.000,     1.431,     2.786,  3952.696,    82.988,     0.440,     0.064,     4.970,   118.793,     0.505,     1.929,     0.505,    13.027,    32.971,    23.776,     0.014,     0.000,    29.789,
       q5 hyper     ,    52.508,     1.000,     1.178,     3.118,  2754.696,    21.368,     0.087,     0.010,     0.489,    25.167,     0.192,     0.309,     0.192,     0.141,     8.505,     6.436,     0.002,     0.000,     6.855,
       q5 vectorwise,    49.472,     1.000,     2.040,     2.602,  4554.197,    16.802,     0.139,     0.020,     0.880,    34.279,     0.057,     0.482,     0.057,     1.628,     5.785,     4.445,     0.005,     0.000,     6.458,
      q10 hyper     ,    73.909,     1.000,     0.692,     3.157,  2800.876,    30.497,     0.238,     0.035,     0.607,    21.093,     0.370,     0.443,     0.370,     1.371,     9.807,     9.735,     0.008,     0.000,     9.661,
      q10 vectorwise,    52.446,     1.000,     1.243,     2.941,  4089.472,    20.163,     0.252,     0.050,     0.846,    25.063,     0.104,     0.459,     0.104,     2.901,     5.270,     6.034,     0.012,     0.000,     6.855,
      q11 hyper     ,     7.664,     1.000,     1.910,     3.037,  2435.761,    28.739,     0.057,     0.002,     0.778,    54.896,     0.187,     0.378,     0.187,     5.619,    18.962,     3.441,     0.000,     0.000,     9.463,
      q11 vectorwise,    11.722,     1.000,     2.033,     2.411,  1948.709,    34.893,     0.135,     0.041,     1.658,    70.925,     0.220,     0.462,     0.220,     6.863,    15.307,     6.506,     0.010,     0.000,    14.473,
      q12 hyper     ,   171.580,     1.000,     0.663,     2.597,  1870.001,    59.413,     0.627,     0.116,     0.971,    39.410,     0.761,     0.701,     0.761,     3.001,    15.114,    21.549,     0.026,     0.000,    22.875,
      q12 vectorwise,   169.106,     1.000,     0.770,     2.521,  2181.194,    56.831,     0.644,     0.152,     1.447,    43.755,     0.650,     0.806,     0.650,     3.907,    10.458,    23.721,     0.017,     0.000,    22.545,
      q13 hyper     ,   134.794,     1.000,     1.424,     3.050,  1614.751,   249.187,     1.622,     0.024,     7.001,   354.867,     2.242,     2.161,     2.242,    37.797,   107.514,    35.975,     0.003,     0.000,    81.701,
      q13 vectorwise,   172.204,     1.000,     1.301,     3.119,  3991.581,   325.542,     1.478,     0.026,    15.449,   423.630,     3.081,     6.825,     3.081,    42.466,   111.943,    64.439,     0.004,     0.000,   104.373,
      q14 hyper     ,    32.255,     1.000,     0.871,     2.973,  2181.931,    15.466,     0.090,     0.022,     0.212,    13.469,     0.223,     0.186,     0.223,     0.460,     5.037,     4.930,     0.002,     0.000,     5.202,
      q14 vectorwise,    21.825,     1.000,     1.910,     2.473,  3649.968,     8.705,     0.114,     0.026,     0.441,    16.626,     0.014,     0.210,     0.014,     1.867,     2.965,     2.835,     0.003,     0.000,     3.520,
      q15 hyper     ,    34.580,     1.000,     0.877,     3.171,  2837.702,    18.239,     0.222,     0.024,     0.331,    15.994,     0.312,     0.267,     0.312,     0.684,     9.008,     4.772,     0.003,     0.000,     5.753,
      q15 vectorwise,    23.489,     1.000,     2.049,     2.874,  3328.361,    11.229,     0.159,     0.048,     0.773,    23.006,     0.056,     0.213,     0.056,     2.739,     5.062,     2.658,     0.005,     0.000,     3.908,
      q17 hyper     ,   259.570,     1.000,     1.390,     2.647,  3203.321,    56.308,     0.451,     0.005,     3.318,    78.285,     0.300,     1.116,     0.300,    10.364,    33.908,    13.459,     0.001,     0.000,    21.273,
      q17 vectorwise,   442.291,     1.000,     1.211,     2.967,  7086.042,   107.531,     0.383,     0.032,     9.461,   130.175,     0.611,     4.208,     0.611,    13.931,    35.926,    31.862,     0.004,     0.000,    36.239,

############################################
### vectorSize=262144
############################################
                name,      time,      CPUs,       IPC,       GHz, Bandwidth,    cycles,LLC-misses,LLC-misses2, l1-misses,    instr.,br. misses,    all_rd,br. misses,    stores,     loads, mem_stall,local_dram,remote_dram,task-clock,
       q4 hyper     ,   185.009,     1.000,     0.902,     2.716,  2460.578,    66.982,     0.410,     0.057,     1.652,    60.406,     0.686,     0.994,     0.686,     7.795,    24.603,    20.858,     0.013,     0.000,    24.665,
       q4 vectorwise,   236.483,     1.000,     1.361,     2.767,  4434.043,    87.221,     0.460,     0.067,     4.932,   118.693,     0.505,     2.290,     0.505,    13.107,    33.380,    26.068,     0.015,     0.000,    31.528,
       q5 hyper     ,    52.538,     1.000,     1.174,     3.112,  2746.343,    21.342,     0.086,     0.010,     0.487,    25.056,     0.193,     0.309,     0.193,     0.146,     8.510,     6.427,     0.002,     0.000,     6.859,
       q5 vectorwise,    57.301,     1.000,     1.934,     2.347,  4082.604,    17.552,     0.163,     0.025,     0.883,    33.950,     0.056,     0.500,     0.056,     1.589,     5.671,     5.139,     0.005,     0.000,     7.480,
      q10 hyper     ,    73.681,     1.000,     0.695,     3.153,  2796.177,    30.361,     0.239,     0.036,     0.605,    21.099,     0.372,     0.441,     0.372,     1.376,     9.781,     9.621,     0.008,     0.000,     9.631,
      q10 vectorwise,    55.531,     1.000,     1.231,     2.776,  4181.192,    20.147,     0.265,     0.053,     0.856,    24.801,     0.101,     0.497,     0.101,     2.891,     5.236,     6.206,     0.012,     0.000,     7.259,
      q11 hyper     ,     7.646,     1.000,     1.928,     3.024,  2367.756,    28.541,     0.054,     0.002,     0.784,    55.027,     0.187,     0.366,     0.187,     5.663,    19.022,     3.259,     0.000,     0.000,     9.440,
      q11 vectorwise,    14.541,     1.000,     1.967,     2.016,  1729.456,    36.189,     0.245,     0.084,     1.703,    71.192,     0.218,     0.509,     0.218,     6.730,    15.170,     7.707,     0.021,     0.000,    17.955,
      q12 hyper     ,   171.803,     1.000,     0.666,     2.592,  1873.506,    59.360,     0.630,     0.118,     0.972,    39.539,     0.763,     0.703,     0.763,     3.005,    15.149,    21.736,     0.026,     0.000,    22.904,
      q12 vectorwise,   172.781,     1.000,     0.759,     2.499,  2218.188,    57.564,     0.712,     0.160,     1.458,    43.678,     0.644,     0.837,     0.644,     3.882,    10.334,    23.805,     0.020,     0.000,    23.035,
      q13 hyper     ,   134.251,     1.000,     1.428,     3.047,  1612.309,   247.909,     1.617,     0.023,     7.029,   354.032,     2.235,     2.149,     2.235,    38.070,   107.915,    35.740,     0.002,     0.000,    81.373,
      q13 vectorwise,   171.756,     1.000,     1.227,     3.122,  4359.802,   324.875,     1.517,     0.028,    14.904,   398.604,     3.032,     7.436,     3.032,    39.411,   104.149,    69.814,     0.004,     0.000,   104.072,
      q14 hyper     ,    31.754,     1.000,     0.882,     2.977,  2222.242,    15.245,     0.089,     0.021,     0.207,    13.443,     0.222,     0.186,     0.222,     0.482,     5.046,     4.729,     0.002,     0.000,     5.121,
      q14 vectorwise,    25.735,     1.000,     1.797,     2.237,  4276.464,     9.285,     0.148,     0.030,     0.447,    16.685,     0.014,     0.291,     0.014,     1.873,     2.976,     3.424,     0.003,     0.000,     4.150,
      q15 hyper     ,    34.730,     1.000,     0.874,     3.165,  2823.588,    18.286,     0.223,     0.025,     0.325,    15.981,     0.311,     0.267,     0.311,     0.685,     9.010,     4.836,     0.003,     0.000,     5.778,
      q15 vectorwise,    25.643,     1.000,     1.956,     2.641,  4243.257,    11.267,     0.201,     0.051,     0.777,    22.041,     0.056,     0.297,     0.056,     2.619,     4.778,     3.093,     0.006,     0.000,     4.266,
      q17 hyper     ,   259.837,     1.000,     1.387,     2.655,  3208.398,    56.537,     0.451,     0.005,     3.310,    78.390,     0.301,     1.119,     0.301,    10.370,    34.054,    13.325,     0.001,     0.000,    21.294,
      q17 vectorwise,   456.189,     1.000,     1.036,     2.982,  7444.786,   111.488,     0.538,     0.048,     9.123,   115.553,     0.739,     4.560,     0.739,    11.793,    32.181,    35.562,     0.005,     0.000,    37.385,

############################################
### vectorSize=524288
############################################
                name,      time,      CPUs,       IPC,       GHz, Bandwidth,    cycles,LLC-misses,LLC-misses2, l1-misses,    instr.,br. misses,    all_rd,br. misses,    stores,     loads, mem_stall,local_dram,remote_dram,task-clock,
       q4 hyper     ,   185.331,     1.000,     0.903,     2.713,  2467.154,    67.023,     0.409,     0.057,     1.646,    60.499,     0.685,     0.999,     0.685,     7.791,    24.569,    20.893,     0.013,     0.000,    24.708,
       q4 vectorwise,   250.124,     1.000,     1.288,     2.723,  4641.364,    90.764,     0.586,     0.079,     5.119,   116.882,     0.502,     2.536,     0.502,    12.872,    32.699,    28.944,     0.018,     0.000,    33.340,
       q5 hyper     ,    53.425,     1.000,     1.161,     3.085,  2703.733,    21.513,     0.087,     0.010,     0.485,    24.986,     0.193,     0.309,     0.193,     0.141,     8.484,     6.514,     0.002,     0.000,     6.974,
       q5 vectorwise,    62.316,     1.000,     1.937,     2.170,  3800.705,    17.652,     0.174,     0.028,     0.879,    34.198,     0.054,     0.507,     0.054,     1.632,     5.663,     5.343,     0.008,     0.000,     8.135,
      q10 hyper     ,    74.435,     1.000,     0.690,     3.144,  2786.959,    30.591,     0.239,     0.035,     0.601,    21.121,     0.371,     0.444,     0.371,     1.337,     9.717,     9.763,     0.008,     0.000,     9.730,
      q10 vectorwise,    58.304,     1.000,     1.233,     2.668,  4058.818,    20.334,     0.267,     0.053,     0.857,    25.074,     0.101,     0.507,     0.101,     2.869,     5.259,     6.407,     0.012,     0.000,     7.621,
      q11 hyper     ,     7.827,     1.000,     1.911,     2.973,  2267.445,    28.728,     0.045,     0.001,     0.774,    54.902,     0.186,     0.359,     0.186,     5.663,    18.944,     3.327,     0.000,     0.000,     9.663,
      q11 vectorwise,    16.934,     1.000,     1.901,     1.774,  1644.833,    37.095,     0.345,     0.106,     1.744,    70.521,     0.210,     0.563,     0.210,     6.747,    14.997,     8.510,     0.019,     0.000,    20.908,
      q12 hyper     ,   171.742,     1.000,     0.664,     2.600,  1871.496,    59.539,     0.629,     0.116,     0.970,    39.511,     0.762,     0.702,     0.762,     3.022,    15.094,    21.722,     0.026,     0.000,    22.897,
      q12 vectorwise,   177.739,     1.000,     0.754,     2.465,  2192.174,    58.402,     0.756,     0.162,     1.467,    44.060,     0.656,     0.851,     0.656,     3.884,    10.396,    24.595,     0.039,     0.000,    23.696,
      q13 hyper     ,   135.479,     1.000,     1.428,     3.031,  1592.196,   248.840,     1.621,     0.030,     7.021,   355.362,     2.253,     2.142,     2.253,    37.631,   107.227,    36.134,     0.007,     0.000,    82.117,
      q13 vectorwise,   163.652,     1.000,     1.227,     3.076,  4682.489,   305.070,     1.818,     0.051,    13.714,   374.364,     2.489,     7.609,     2.489,    35.803,    96.329,    71.983,     0.011,     0.000,    99.189,
      q14 hyper     ,    31.839,     1.000,     0.883,     2.966,  2162.237,    15.230,     0.089,     0.021,     0.211,    13.443,     0.224,     0.182,     0.224,     0.462,     5.057,     4.771,     0.005,     0.000,     5.135,
      q14 vectorwise,    27.871,     1.000,     1.684,     2.178,  4187.712,     9.790,     0.167,     0.035,     0.439,    16.489,     0.014,     0.308,     0.014,     1.886,     2.985,     3.846,     0.008,     0.000,     4.495,
      q15 hyper     ,    35.080,     1.000,     0.873,     3.131,  2796.966,    18.275,     0.220,     0.025,     0.324,    15.947,     0.311,     0.267,     0.311,     0.674,     8.999,     4.793,     0.006,     0.000,     5.837,
      q15 vectorwise,    27.188,     1.000,     1.871,     2.478,  4160.745,    11.206,     0.219,     0.050,     0.765,    20.965,     0.056,     0.308,     0.056,     2.423,     4.394,     3.197,     0.011,     0.000,     4.524,
      q17 hyper     ,   261.405,     1.000,     1.390,     2.639,  3183.367,    56.536,     0.451,     0.005,     3.318,    78.596,     0.300,     1.117,     0.300,    10.369,    33.905,    13.447,     0.001,     0.000,    21.423,
      q17 vectorwise,   417.317,     1.000,     0.999,     2.958,  8229.945,   101.159,     0.884,     0.062,     8.203,   101.097,     0.533,     4.611,     0.533,     9.733,    26.918,    36.418,     0.013,     0.000,    34.199,

############################################
### vectorSize=1048576
############################################
                name,      time,      CPUs,       IPC,       GHz, Bandwidth,    cycles,LLC-misses,LLC-misses2, l1-misses,    instr.,br. misses,    all_rd,br. misses,    stores,     loads, mem_stall,local_dram,remote_dram,task-clock,
       q4 hyper     ,   186.624,     1.000,     0.898,     2.706,  2451.592,    67.324,     0.414,     0.058,     1.651,    60.438,     0.691,     0.999,     0.691,     7.809,    24.745,    21.250,     0.013,     0.000,    24.881,
       q4 vectorwise,   276.483,     1.000,     1.193,     2.743,  4508.857,   101.090,     1.131,     0.129,     5.052,   120.567,     0.484,     2.723,     0.484,    13.085,    33.694,    36.731,     0.024,     0.000,    36.859,
       q5 hyper     ,    54.172,     1.000,     1.167,     3.060,  2629.338,    21.638,     0.087,     0.010,     0.489,    25.252,     0.189,     0.305,     0.189,     0.168,     8.420,     6.817,     0.002,     0.000,     7.072,
       q5 vectorwise,    65.190,     1.000,     1.834,     2.185,  3700.101,    18.596,     0.194,     0.030,     0.868,    34.106,     0.054,     0.516,     0.054,     1.612,     5.731,     6.068,     0.007,     0.000,     8.510,
      q10 hyper     ,    74.770,     1.000,     0.685,     3.142,  2752.408,    30.703,     0.237,     0.035,     0.601,    21.018,     0.369,     0.441,     0.369,     1.351,     9.685,     9.874,     0.008,     0.000,     9.774,
      q10 vectorwise,    59.882,     1.000,     1.248,     2.581,  3917.626,    20.201,     0.274,     0.063,     0.875,    25.216,     0.103,     0.502,     0.103,     2.980,     5.069,     6.585,     0.017,     0.000,     7.827,
      q11 hyper     ,     7.830,     1.000,     1.919,     2.964,  2290.357,    28.648,     0.043,     0.001,     0.791,    54.969,     0.187,     0.363,     0.187,     5.649,    19.003,     3.295,     0.000,     0.000,     9.667,
      q11 vectorwise,    18.377,     1.000,     1.871,     1.692,  1737.773,    38.393,     0.377,     0.115,     1.818,    71.814,     0.217,     0.646,     0.217,     6.754,    15.303,     9.292,     0.025,     0.000,    22.690,
      q12 hyper     ,   172.460,     1.000,     0.663,     2.590,  1855.773,    59.534,     0.627,     0.116,     0.968,    39.442,     0.766,     0.699,     0.766,     3.003,    15.116,    21.892,     0.026,     0.000,    22.992,
      q12 vectorwise,   183.708,     1.000,     0.737,     2.428,  2137.629,    59.461,     0.840,     0.174,     1.482,    43.841,     0.647,     0.858,     0.647,     3.978,    10.442,    25.421,     0.038,     0.000,    24.492,
      q13 hyper     ,   136.367,     1.000,     1.413,     3.036,  1575.936,   250.958,     1.605,     0.024,     6.998,   354.696,     2.244,     2.134,     2.244,    37.533,   107.122,    36.242,     0.006,     0.000,    82.655,
      q13 vectorwise,   166.928,     1.000,     1.211,     3.020,  4721.232,   305.492,     1.954,     0.058,    13.954,   369.962,     2.316,     7.826,     2.316,    33.471,    91.912,    75.432,     0.010,     0.000,   101.177,
      q14 hyper     ,    32.039,     1.000,     0.878,     2.990,  2134.519,    15.449,     0.089,     0.021,     0.220,    13.570,     0.223,     0.181,     0.223,     0.447,     5.015,     4.783,     0.005,     0.000,     5.167,
      q14 vectorwise,    29.041,     1.000,     1.642,     2.170,  4213.288,    10.162,     0.182,     0.038,     0.444,    16.686,     0.013,     0.323,     0.013,     1.865,     2.959,     4.168,     0.009,     0.000,     4.684,
      q15 hyper     ,    35.212,     1.000,     0.874,     3.121,  2786.130,    18.281,     0.221,     0.024,     0.321,    15.979,     0.312,     0.267,     0.312,     0.680,     9.004,     4.788,     0.005,     0.000,     5.858,
      q15 vectorwise,    26.881,     1.000,     1.841,     2.423,  4371.401,    10.834,     0.231,     0.050,     0.755,    19.942,     0.047,     0.320,     0.047,     2.292,     4.103,     3.304,     0.011,     0.000,     4.472,
      q17 hyper     ,   263.198,     1.000,     1.409,     2.622,  3170.506,    56.554,     0.448,     0.005,     3.318,    79.675,     0.306,     1.120,     0.306,    10.508,    34.402,    13.739,     0.001,     0.000,    21.570,
      q17 vectorwise,   395.740,     1.000,     0.917,     2.950,  8832.556,    95.660,     0.820,     0.066,     7.664,    87.729,     0.426,     4.693,     0.426,     7.957,    23.347,    37.863,     0.014,     0.000,    32.431,

############################################
### vectorSize=8388608
############################################
                name,      time,      CPUs,       IPC,       GHz, Bandwidth,    cycles,LLC-misses,LLC-misses2, l1-misses,    instr.,br. misses,    all_rd,br. misses,    stores,     loads, mem_stall,local_dram,remote_dram,task-clock,
       q4 hyper     ,   186.188,     1.000,     0.901,     2.710,  2483.236,    67.268,     0.412,     0.057,     1.643,    60.588,     0.686,     1.010,     0.686,     7.812,    24.800,    21.151,     0.013,     0.000,    24.822,
       q4 vectorwise,   407.088,     1.000,     0.859,     2.636,  3507.502,   143.025,     1.817,     0.372,     5.580,   122.812,     0.522,     3.119,     0.522,    13.612,    34.921,    74.365,     0.086,     0.000,    54.269,
       q5 hyper     ,    53.151,     1.000,     1.164,     3.121,  2713.888,    21.650,     0.087,     0.010,     0.492,    25.196,     0.192,     0.308,     0.192,     0.149,     8.508,     6.766,     0.002,     0.000,     6.938,
       q5 vectorwise,    86.730,     1.000,     1.617,     1.870,  2843.001,    21.176,     0.292,     0.038,     0.867,    34.232,     0.052,     0.527,     0.052,     1.611,     5.707,     8.286,     0.009,     0.000,    11.323,
      q10 hyper     ,    74.063,     1.000,     0.685,     3.164,  2807.824,    30.628,     0.238,     0.035,     0.610,    20.986,     0.370,     0.445,     0.370,     1.350,     9.713,     9.875,     0.008,     0.000,     9.681,
      q10 vectorwise,    72.006,     1.000,     1.025,     2.321,  3264.019,    21.848,     0.298,     0.070,     0.912,    22.396,     0.114,     0.503,     0.114,     2.158,     4.860,     8.212,     0.023,     0.000,     9.412,
